region,spp,year,wtcpue_mean,startmonth
Gulf of Mexico,Citharichthys macrops,2008,0.000538539662663584,5
Gulf of Mexico,Citharichthys spilopterus,2008,0.00240695677417746,5
Gulf of Mexico,Clypeaster,2008,5.35144196338309e-05,5
Gulf of Mexico,Collodes robustus,2008,7.35109711257261e-06,5
Gulf of Mexico,Conus,2008,5.78428113895552e-05,5
Gulf of Mexico,Cryptotomus roseus,2008,0,5
Gulf of Mexico,Cyclopsetta chittendeni,2008,0.0341399797143013,5
Gulf of Mexico,Cyclopsetta fimbriata,2008,0.00112439217899526,5
Gulf of Mexico,Cynoscion spp.,2008,0.843603903388223,5
Gulf of Mexico,Dardanus fucosus,2008,0,5
Gulf of Mexico,Dardanus insignis,2008,0,5
Gulf of Mexico,Decapterus punctatus,2008,0.0459397611163158,5
Gulf of Mexico,Decodon puellaris,2008,0.00028648045577299,5
Gulf of Mexico,Diplectrum bivittatum,2008,0.0128908889956145,5
Gulf of Mexico,Diplectrum formosum,2008,0.0238219635789613,5
Gulf of Mexico,Distorsio clathrata,2008,1.21946290219364e-05,5
Gulf of Mexico,Dromidia antillensis,2008,2.21438977795162e-05,5
Gulf of Mexico,Echeneis naucrates,2008,0.00132345118528212,5
Gulf of Mexico,Echeneis neucratoides,2008,0.00530259513004592,5
Gulf of Mexico,Echinaster,2008,0.000138186402298239,5
Gulf of Mexico,Echiophis intertinctus,2008,0.000912853392408726,5
Gulf of Mexico,Encope aberrans,2008,0.00215141450898677,5
Gulf of Mexico,Encope michelini,2008,0.00150596514086739,5
Gulf of Mexico,Engyophrys senta,2008,1.09656124806301e-05,5
Gulf of Mexico,Epinephelus morio,2008,0.00336565228168468,5
Gulf of Mexico,Equetus iwamotoi,2008,0.000307175934109263,5
Gulf of Mexico,Equetus lanceolatus,2008,0.00106857196922741,5
Gulf of Mexico,Ethusa microphthalma,2008,0,5
Gulf of Mexico,Etropus crossotus,2008,0.00433965921624842,5
Gulf of Mexico,Etropus cyclosquamus,2008,0.00092778864016604,5
Gulf of Mexico,Etropus rimosus,2008,0,5
Gulf of Mexico,Etrumeus teres,2008,0.000248258051511651,5
Gulf of Mexico,Eucidaris tribuloides,2008,4.33651331515526e-05,5
Gulf of Mexico,Eucinostomus gula,2008,0.0590944006021072,5
Gulf of Mexico,Eucinostomus harengulus,2008,0.000189388599430073,5
Gulf of Mexico,Euphrosynoplax clausa,2008,6.11873701581151e-05,5
Gulf of Mexico,Ficus communis,2008,3.69064962991937e-06,5
Gulf of Mexico,Gastropsetta frontalis,2008,0.000738345371714653,5
Gulf of Mexico,Goniaster tesselatus,2008,9.66712096611138e-05,5
Gulf of Mexico,Gonodactylus bredini,2008,4.61331203739921e-06,5
Gulf of Mexico,Gymnachirus melas,2008,9.98152968091829e-05,5
Gulf of Mexico,Gymnachirus texae,2008,0.000397834812055727,5
Gulf of Mexico,Gymnothorax nigromarginatus,2008,0.000899483510149078,5
Gulf of Mexico,Gymnothorax saxicola,2008,0.000383884402186068,5
Gulf of Mexico,Haemulon aurolineatum,2008,0.0326957467833419,5
Gulf of Mexico,Haemulon plumieri,2008,0.0136409765457847,5
Gulf of Mexico,Halieutichthys aculeatus,2008,0.00775032090902282,5
Gulf of Mexico,Harengula jaguana,2008,0.171542220357553,5
Gulf of Mexico,Hemipteronotus novacula,2008,0.000475861545037223,5
Gulf of Mexico,Hepatus epheliticus,2008,0.00137920154347212,5
Gulf of Mexico,Hippocampus erectus,2008,0.000530111733882765,5
Gulf of Mexico,Holacanthus bermudensis,2008,0.000223168969809187,5
Gulf of Mexico,Holocentrus bullisi,2008,3.5228928285594e-05,5
Gulf of Mexico,Holothuroidea spp.,2008,1.2283966963489e-06,5
Gulf of Mexico,Hoplunnis diomediana,2008,0,5
Gulf of Mexico,Hoplunnis macrura,2008,0.000409973445430115,5
Gulf of Mexico,Iliacantha subglobosa,2008,5.53597444487905e-06,5
Gulf of Mexico,Isostichopus badionotus,2008,7.38129925983874e-06,5
Gulf of Mexico,Kathetostoma albigutta,2008,0.00225822732350532,5
Gulf of Mexico,Lachnolaimus maximus,2008,0.00296157857120894,5
Gulf of Mexico,Lagocephalus laevigatus,2008,0.00870805914973616,5
Gulf of Mexico,Lagodon rhomboides,2008,0.177281114373389,5
Gulf of Mexico,Larimus fasciatus,2008,0.183153044193055,5
Gulf of Mexico,Leiolambrus nitidus,2008,0.000244450914264283,5
Gulf of Mexico,Leiostomus xanthurus,2008,0.603383732235358,5
Gulf of Mexico,Lepophidium brevibarbe,2008,0.0215198738750456,5
Gulf of Mexico,Lepophidium jeannae,2008,0.00814115363889217,5
Gulf of Mexico,Libinia emarginata,2008,0.0030020076530898,5
Gulf of Mexico,Litopenaeus setiferus,2008,0.146286144789994,5
Gulf of Mexico,Lobopilumnus agassizii,2008,0,5
Gulf of Mexico,Loligo pealeii,2008,0.123560493318181,5
Gulf of Mexico,Loligo pleii,2008,0.131523501217281,5
Gulf of Mexico,Loligo spp.,2008,0.005543177979909,5
Gulf of Mexico,Lolliguncula brevis,2008,0.025818522475589,5
Gulf of Mexico,Luidia,2008,0,5
Gulf of Mexico,Luidia alternata,2008,0.000111966911266668,5
Gulf of Mexico,Luidia clathrata,2008,0.00677729996054193,5
Gulf of Mexico,Lutjanus campechanus,2008,0.129399918612039,5
Gulf of Mexico,Lutjanus griseus,2008,0.00124040427405571,5
Gulf of Mexico,Lutjanus synagris,2008,0.0575984703790368,5
Gulf of Mexico,Lytechinus variegatus,2008,6.71027205439886e-06,5
Gulf of Mexico,Macoma brevifrons,2008,5.62556352571864e-05,5
Gulf of Mexico,Macrocoeloma trispinosum,2008,7.64971014201469e-05,5
Gulf of Mexico,Menticirrhus americanus,2008,0.0423645608462514,5
Gulf of Mexico,Mesopenaeus tropicalis,2008,0,5
Gulf of Mexico,Metapenaeopsis goodei,2008,1.04009216843182e-05,5
Gulf of Mexico,Metoporhaphis calcarata,2008,2.72708100732958e-06,5
Gulf of Mexico,Micropogonias undulatus,2008,5.06255839356033,5
Gulf of Mexico,Mithrax hispidus,2008,0,5
Gulf of Mexico,Mithrax pleuracanthus,2008,2.88640378810539e-05,5
Gulf of Mexico,Monacanthus ciliatus,2008,0.00266566545018362,5
Gulf of Mexico,Mullus auratus,2008,0.0425463392043895,5
Gulf of Mexico,Munida forceps,2008,4.61014355385704e-06,5
Gulf of Mexico,Munida pusilla,2008,2.76798722243953e-06,5
Gulf of Mexico,Muricanthus fulvescens,2008,2.76798722243953e-05,5
Gulf of Mexico,Mustelus canis,2008,0.0375874440856354,5
Gulf of Mexico,Mycteroperca microlepis,2008,0.00302297756050668,5
Gulf of Mexico,Mycteroperca phenax,2008,0.00103754875886282,5
Gulf of Mexico,Myropsis quinquespinosa,2008,4.52450779142726e-05,5
Gulf of Mexico,Narcine brasiliensis,2008,0.00724360963903021,5
Gulf of Mexico,Narcissia trigonaria,2008,0.000288175213506687,5
Gulf of Mexico,Neobythites gilli,2008,5.27513899623657e-05,5
Gulf of Mexico,Neomerinthe hemingwayi,2008,0.000941669439820587,5
Gulf of Mexico,Nicholsina usta,2008,0.000173152978470384,5
Gulf of Mexico,Octopus vulgaris,2008,0.00355296549920214,5
Gulf of Mexico,Ogcocephalus corniger,2008,0.000225818628573524,5
Gulf of Mexico,Ogcocephalus declivirostris,2008,0.00847270017425764,5
Gulf of Mexico,Ogcocephalus pantostictus,2008,0.00174434654894567,5
Gulf of Mexico,Ogcocephalus parvus,2008,0.00072913811709298,5
Gulf of Mexico,Ophichthus gomesii,2008,0.00120676935844411,5
Gulf of Mexico,Ophichthus puncticeps,2008,0.000273785947035855,5
Gulf of Mexico,Ophidion beani,2008,7.32702500057522e-05,5
Gulf of Mexico,Ophidion grayi,2008,0.00314320785423017,5
Gulf of Mexico,Ophidion holbrookii,2008,0.030325427613905,5
Gulf of Mexico,Ophidion selenops,2008,0.000195278784830146,5
Gulf of Mexico,Ophidion welshi,2008,0.00848545878731322,5
Gulf of Mexico,Ophioderma brevispinum,2008,0,5
Gulf of Mexico,Ophiolepis elegans,2008,9.91209802246196e-05,5
Gulf of Mexico,Ophiothrix,2008,4.80902830565251e-06,5
Gulf of Mexico,Ophiothrix angulata,2008,0,5
Gulf of Mexico,Opisthonema oglinum,2008,0.0381419230730704,5
Gulf of Mexico,Opsanus,2008,0.00222800495943299,5
Gulf of Mexico,Oreaster reticulatus,2008,0.00249672447464045,5
Gulf of Mexico,Orthopristis chrysoptera,2008,0.0219678054391844,5
Gulf of Mexico,Otophidium omostigma,2008,5.03270404079914e-05,5
Gulf of Mexico,Ovalipes floridanus,2008,0.000858545469283789,5
Gulf of Mexico,Pagrus pagrus,2008,0.00827324259730713,5
Gulf of Mexico,Paguristes sericeus,2008,1.74589881803213e-05,5
Gulf of Mexico,Pagurus bullisi,2008,1.88401011182502e-05,5
Gulf of Mexico,Palicus alternatus,2008,0,5
Gulf of Mexico,Parablennius marmoreus,2008,1.84532481495968e-06,5
Gulf of Mexico,Paraconger caudilimbatus,2008,0.000804430182173861,5
Gulf of Mexico,Paralichthys albigutta,2008,0.00242487213965796,5
Gulf of Mexico,Paralichthys lethostigma,2008,0.0146533827894371,5
Gulf of Mexico,Paralichthys squamilentus,2008,0.00140245761301047,5
Gulf of Mexico,Parapenaeus politus,2008,0.000639310599397791,5
Gulf of Mexico,Pareques umbrosus,2008,0.0041839476874927,5
Gulf of Mexico,Parthenope agonus,2008,8.8315838651443e-06,5
Gulf of Mexico,Parthenope granulata,2008,3.93926567944185e-05,5
Gulf of Mexico,Pecten ravenelli,2008,8.66544056907255e-05,5
Gulf of Mexico,Penaeus aztecus,2008,0.705734200410972,5
Gulf of Mexico,Penaeus duorarum,2008,0.100943849877754,5
Gulf of Mexico,Pentrochirus diogenes,2008,0.00122569929889545,5
Gulf of Mexico,Peprilus burti,2008,0.782554783379579,5
Gulf of Mexico,Peprilus paru,2008,4.53332891848455e-05,5
Gulf of Mexico,Peristedion gracile,2008,0.000123400415581664,5
Gulf of Mexico,Persephona crinita,2008,1.74597600368567e-05,5
Gulf of Mexico,Persephona mediterranea,2008,1.8986777074877e-05,5
Gulf of Mexico,Pilumnus sayi,2008,5.53597444487905e-06,5
Gulf of Mexico,Pitar cordatus,2008,0.00278120787523625,5
Gulf of Mexico,Plesionika longicauda,2008,4.20580969399715e-05,5
Gulf of Mexico,Podochela sidneyi,2008,1.79487381632409e-05,5
Gulf of Mexico,Polystira albida,2008,0.000431917515634333,5
Gulf of Mexico,Pomacanthus arcuatus,2008,0,5
Gulf of Mexico,Pomacentrus variabilis,2008,0,5
Gulf of Mexico,Pomatomus saltatrix,2008,0.0137109249981315,5
Gulf of Mexico,Pontinus longispinis,2008,6.84946809276611e-05,5
Gulf of Mexico,Porcellana sayana,2008,2.38619588141339e-06,5
Gulf of Mexico,Porcellana sigsbeiana,2008,9.54478352565354e-06,5
Gulf of Mexico,Porichthys plectrodon,2008,0.0070502415728281,5
Gulf of Mexico,Poriferball,2008,0,5
Gulf of Mexico,Poriferbarrel,2008,0,5
Gulf of Mexico,Poriferencoth,2008,0,5
Gulf of Mexico,Poriferfinbra,2008,0,5
Gulf of Mexico,Porifervastub,2008,0,5
Gulf of Mexico,Portunus gibbesii,2008,0.0067535766052129,5
Gulf of Mexico,Portunus ordwayii,2008,0,5
Gulf of Mexico,Portunus sayi,2008,0.0016769853582807,5
Gulf of Mexico,Priacanthus arenatus,2008,0.00163893020099551,5
Gulf of Mexico,Prionotus alatus,2008,0.00285537168428395,5
Gulf of Mexico,Prionotus longispinosus,2008,0.135177734435808,5
Gulf of Mexico,Prionotus martis,2008,0.00642440212982254,5
Gulf of Mexico,Prionotus ophryas,2008,0.00120221924357865,5
Gulf of Mexico,Prionotus paralatus,2008,0.0119205371264803,5
Gulf of Mexico,Prionotus roseus,2008,0.00777344408747467,5
Gulf of Mexico,Prionotus rubio,2008,0.0464815588796769,5
Gulf of Mexico,Prionotus scitulus,2008,0.00679747799516817,5
Gulf of Mexico,Prionotus stearnsi,2008,0.00662959835503716,5
Gulf of Mexico,Prionotus tribulus,2008,0.0104895190880604,5
Gulf of Mexico,Pristigenys alta,2008,0.000335631931178045,5
Gulf of Mexico,Pristipomoides aquilonaris,2008,0.0596527796153564,5
Gulf of Mexico,Pseudomedaeus agassizii,2008,2.59498802103706e-06,5
Gulf of Mexico,Pseudorhombila quadridentata,2008,0.000803764873988615,5
Gulf of Mexico,Pseudupeneus maculatus,2008,4.42877955590324e-05,5
Gulf of Mexico,Raja eglanteria,2008,0.00371686409714365,5
Gulf of Mexico,Raja texana,2008,0.0200174013915033,5
Gulf of Mexico,Raninoides louisianensis,2008,0.000611005703209734,5
Gulf of Mexico,Renilla mulleri,2008,0.00472014549781325,5
Gulf of Mexico,Rhinobatos lentiginosus,2008,0,5
Gulf of Mexico,Rhinoptera bonasus,2008,0.0217533898987323,5
Gulf of Mexico,Rhizoprionodon terraenovae,2008,0.0366075911633356,5
Gulf of Mexico,Rhomboplites aurorubens,2008,0.0153241081588147,5
Gulf of Mexico,Rhynchoconger flavus,2008,0.00438923198773732,5
Gulf of Mexico,Rossia,2008,3.20335606406421e-06,5
Gulf of Mexico,Rypticus bistrispinus,2008,0.000102805155930195,5
Gulf of Mexico,Rypticus maculatus,2008,0.000449362870254052,5
Gulf of Mexico,Sardinella aurita,2008,0.00565243014833741,5
Gulf of Mexico,Saurida brasiliensis,2008,0.0147624394374836,5
Gulf of Mexico,Saurida normani,2008,0.0293293750856053,5
Gulf of Mexico,Scomberomorus cavalla,2008,0.0104896259814323,5
Gulf of Mexico,Scomberomorus maculatus,2008,0.00457213818255853,5
Gulf of Mexico,Sconsia striata,2008,0.00036357344787474,5
Gulf of Mexico,Scorpaena agassizii,2008,0.00221780632495075,5
Gulf of Mexico,Scorpaena brasiliensis,2008,0.000265578820106892,5
Gulf of Mexico,Scorpaena calcarata,2008,0.00346764842064145,5
Gulf of Mexico,Scyllarides nodifer,2008,0.0026468120150306,5
Gulf of Mexico,Scyllarus chacei,2008,0,5
Gulf of Mexico,Scyllarus depressus,2008,5.53597444487905e-06,5
Gulf of Mexico,Selar crumenophthalmus,2008,0.00270104085642347,5
Gulf of Mexico,Selene setapinnis,2008,0.0846890651300544,5
Gulf of Mexico,Selene vomer,2008,0.000514883603424528,5
Gulf of Mexico,Seriola dumerili,2008,0.000948196893159612,5
Gulf of Mexico,Serraniculus pumilio,2008,5.00695301252286e-05,5
Gulf of Mexico,Serranus atrobranchus,2008,0.014022662747948,5
Gulf of Mexico,Serranus notospilus,2008,0.00651303199519987,5
Gulf of Mexico,Serranus phoebe,2008,0.000222427544660319,5
Gulf of Mexico,Serranus subligarius,2008,0,5
Gulf of Mexico,Sicyonia,2008,8.25582275910224e-05,5
Gulf of Mexico,Sicyonia brevirostris,2008,0.0648946296232844,5
Gulf of Mexico,Sicyonia burkenroadi,2008,2.41689427830293e-05,5
Gulf of Mexico,Sicyonia dorsalis,2008,0.0038944487071195,5
Gulf of Mexico,Solenocera spp.,2008,0.00479242611248868,5
Gulf of Mexico,Speocarcinus lobatus,2008,4.15198083365929e-06,5
Gulf of Mexico,Sphoeroides dorsalis,2008,0.00656215123438668,5
Gulf of Mexico,Sphoeroides nephelus,2008,0.000654981760792161,5
Gulf of Mexico,Sphoeroides parvus,2008,0.00385648696974108,5
Gulf of Mexico,Sphoeroides spengleri,2008,0.000207633991016581,5
Gulf of Mexico,Sphyraena borealis,2008,0.000325727789307278,5
Gulf of Mexico,Sphyraena guachancho,2008,0.0289382861507558,5
Gulf of Mexico,Sphyrna tiburo,2008,0.0294949713478473,5
Gulf of Mexico,Squatina dumeril,2008,0.00914834464010601,5
Gulf of Mexico,Squilla chydaea,2008,0.00459114835397779,5
Gulf of Mexico,Squilla deceptrix,2008,8.99595847292846e-06,5
Gulf of Mexico,Squilla empusa,2008,0.0691781111964554,5
Gulf of Mexico,Squilla rugosa,2008,0,5
Gulf of Mexico,Steindachneria argentea,2008,0.00419286893339241,5
Gulf of Mexico,Stellifer lanceolatus,2008,0.0331436032801981,5
Gulf of Mexico,Stenocionops furcatus,2008,0.00023130776769022,5
Gulf of Mexico,Stenocionops spinimanus,2008,1.84532481495968e-06,5
Gulf of Mexico,Stenorhynchus seticornis,2008,0.00030215686565184,5
Gulf of Mexico,Stenotomus caprinus,2008,1.03553929885727,5
Gulf of Mexico,Stephanolepis hispida,2008,0.00573959835899993,5
Gulf of Mexico,Stephanolepis hispidus,2008,0.00276049404703986,5
Gulf of Mexico,Styela plicata,2008,0,5
Gulf of Mexico,Stylocidaris affinis,2008,0.000374760576973594,5
Gulf of Mexico,Syacium gunteri,2008,0.0371130119332612,5
Gulf of Mexico,Syacium papillosum,2008,0.0967965328075945,5
Gulf of Mexico,Symphurus civitatum,2008,0.0089869406365071,5
Gulf of Mexico,Symphurus diomedeanus,2008,0.0011773734559825,5
Gulf of Mexico,Symphurus plagiusa,2008,0.00668640313932891,5
Gulf of Mexico,Symphurus urospilus,2008,1.83259843692548e-05,5
Gulf of Mexico,Synodus foetens,2008,0.319360536952948,5
Gulf of Mexico,Synodus intermedius,2008,0.0327996896979923,5
Gulf of Mexico,Synodus poeyi,2008,0.00115617512665313,5
Gulf of Mexico,Tamoya haplonema,2008,0.00066060582288819,5
Gulf of Mexico,Tethyaster grandis,2008,0.000176187517235762,5
Gulf of Mexico,Tonna galea,2008,0.000401997220782722,5
Gulf of Mexico,Trachinocephalus myops,2008,0.0271700930313487,5
Gulf of Mexico,Trachurus lathami,2008,0.134922756306507,5
Gulf of Mexico,Trachypeneus spp.,2008,0.0335134519549703,5
Gulf of Mexico,Trichiurus lepturus,2008,0.233575362962789,5
Gulf of Mexico,Trichopsetta ventralis,2008,0.010248940176673,5
Gulf of Mexico,Tunicata,2008,9.22662407479842e-06,5
Gulf of Mexico,Upeneus parvus,2008,0.0390000190634262,5
Gulf of Mexico,Urophycis cirrata,2008,0.00141419676979561,5
Gulf of Mexico,Urophycis floridana,2008,0.0150655753354836,5
Gulf of Mexico,Urophycis regia,2008,0.000405361843057617,5
Gulf of Mexico,Xiphopenaeus kroyeri,2008,0.000681300846863186,5
Gulf of Mexico,,2009,0.00147057378558697,5
Gulf of Mexico,Acanthostracion quadricornis,2009,0.054703727300633,5
Gulf of Mexico,Achelous spinicarpus,2009,0.0151517037361615,5
Gulf of Mexico,Achelous spinimanus,2009,0.00746097757308594,5
Gulf of Mexico,Aequipecten muscosus,2009,5.75760175544192e-06,5
Gulf of Mexico,Aluterus heudelotii,2009,0.00117573240442969,5
Gulf of Mexico,Aluterus schoepfii,2009,0.0822100610744803,5
Gulf of Mexico,Amusium papyraceum,2009,0.00769142533159557,5
Gulf of Mexico,Anadara baughmani,2009,0.000198636398233224,5
Gulf of Mexico,Anasimus latus,2009,0.0034843728929995,5
Gulf of Mexico,Anchoa hepsetus,2009,0.0516994608327471,5
Gulf of Mexico,Anchoa mitchilli,2009,0.000324062552829831,5
Gulf of Mexico,Ancylopsetta dilecta,2009,0.000754706961906916,5
Gulf of Mexico,Ancylopsetta ommata,2009,0.010244321337475,5
Gulf of Mexico,Antennarius ocellatus,2009,0.000548903189105946,5
Gulf of Mexico,Antennarius radiosus,2009,0.000326191409429187,5
Gulf of Mexico,Antennarius striatus,2009,7.27771623760299e-05,5
Gulf of Mexico,Anthenoides peircei,2009,0.00010952060703028,5
Gulf of Mexico,Aplysia,2009,0.00153763974589701,5
Gulf of Mexico,Apogon affinis,2009,0.000227051681732996,5
Gulf of Mexico,Apogon aurolineatus,2009,8.8344624778774e-06,5
Gulf of Mexico,Apogon pseudomaculatus,2009,0.000351758910647901,5
Gulf of Mexico,Apogon quadrisquamatus,2009,2.54592527890316e-05,5
Gulf of Mexico,Arbacia punctulata,2009,0.000353742083115619,5
Gulf of Mexico,Arca zebra,2009,0.000156130485652559,5
Gulf of Mexico,Arenaeus cribrarius,2009,0.00155785400630221,5
Gulf of Mexico,Argopecten gibbus,2009,0.000359417209425154,5
Gulf of Mexico,Ariopsis felis,2009,0.0756680821940156,5
Gulf of Mexico,Ascidiacea,2009,0.0003604966493445,5
Gulf of Mexico,Asteroporpa annulata,2009,0.000299558535206099,5
Gulf of Mexico,Astrapogon alutus,2009,1.6877195850016e-05,5
Gulf of Mexico,Astropecten articulatus,2009,0.000882440014057063,5
Gulf of Mexico,Astropecten cingulatus,2009,0.00359952481467042,5
Gulf of Mexico,Astropecten duplicatus,2009,0.00102913776558085,5
Gulf of Mexico,Astrophyton muricatum,2009,0.000443621740946933,5
Gulf of Mexico,Aurelia spp.,2009,0.00632698921176902,5
Gulf of Mexico,Bagre marinus,2009,0.0151967182377921,5
Gulf of Mexico,Bairdiella chrysoura,2009,0.000380665022276586,5
Gulf of Mexico,Balistes capriscus,2009,0.018018401218917,5
Gulf of Mexico,Bellator militaris,2009,0.00998736216579841,5
Gulf of Mexico,Bollmannia communis,2009,0.000142557606240289,5
Gulf of Mexico,Bothus,2009,0.01459323027205,5
Gulf of Mexico,Bregmaceros atlanticus,2009,8.52270315306313e-05,5
Gulf of Mexico,Brevoortia patronus,2009,0.000819075208873696,5
Gulf of Mexico,Brotula barbata,2009,0.00839341758579572,5
Gulf of Mexico,Calamus arctifrons,2009,0.0115017204206264,5
Gulf of Mexico,Calamus leucosteus,2009,0.00790023120451246,5
Gulf of Mexico,Calamus nodosus,2009,0.0063067683389156,5
Gulf of Mexico,Calamus penna,2009,0.000314017985460936,5
Gulf of Mexico,Calamus proridens,2009,0.106461763086774,5
Gulf of Mexico,Calappa flammea,2009,0.00135168300335054,5
Gulf of Mexico,Calappa sulcata,2009,0.0346803001671758,5
Gulf of Mexico,Callinectes sapidus,2009,0.0741410370910394,5
Gulf of Mexico,Callinectes similis,2009,0.200444221521243,5
Gulf of Mexico,Cantharus cancellarius,2009,2.42142129901763e-06,5
Gulf of Mexico,Caranx crysos,2009,0.00410313699390653,5
Gulf of Mexico,Carcharhinus acronotus,2009,0.0345728434898497,5
Gulf of Mexico,Caretta caretta,2009,0.0717566562565388,5
Gulf of Mexico,Caulolatilus intermedius,2009,0.00145693015087801,5
Gulf of Mexico,Centropristis ocyurus,2009,0.0195600148314136,5
Gulf of Mexico,Centropristis philadelphica,2009,0.0542179783012649,5
Gulf of Mexico,Centropristis striata,2009,0.000338830827605592,5
Gulf of Mexico,Chaetodipterus faber,2009,0.00434873346069676,5
Gulf of Mexico,Chaetodon ocellatus,2009,0.0023866133082432,5
Gulf of Mexico,Chaetodon sedentarius,2009,0.000972449459700996,5
Gulf of Mexico,Chilomycterus schoepfii,2009,0.00400132613430055,5
Gulf of Mexico,Chione clenchii,2009,0.000208280291457335,5
Gulf of Mexico,Chloroscombrus chrysurus,2009,0.707516051553916,5
Gulf of Mexico,Chromis enchrysura,2009,8.9603721035142e-05,5
Gulf of Mexico,Chrysaora quinquecirrha,2009,0.00156590018039788,5
Gulf of Mexico,Citharichthys cornutus,2009,3.2277545915905e-05,5
Gulf of Mexico,Citharichthys macrops,2009,0.00488030763289748,5
Gulf of Mexico,Citharichthys spilopterus,2009,0.00508470881796041,5
Gulf of Mexico,Clypeaster,2009,0.00618459560516955,5
Gulf of Mexico,Collodes robustus,2009,1.49384828723081e-05,5
Gulf of Mexico,Conus,2009,0.000147353316601779,5
Gulf of Mexico,Cryptotomus roseus,2009,5.59348320073072e-06,5
Gulf of Mexico,Cyclopsetta chittendeni,2009,0.0274161209732657,5
Gulf of Mexico,Cyclopsetta fimbriata,2009,0.0062401775098587,5
Gulf of Mexico,Cynoscion spp.,2009,0.685108534187244,5
Gulf of Mexico,Dardanus fucosus,2009,2.49932476402471e-05,5
Gulf of Mexico,Dardanus insignis,2009,5.20345500704822e-05,5
Gulf of Mexico,Decapterus punctatus,2009,0.0182338352265006,5
Gulf of Mexico,Decodon puellaris,2009,0.000273495289494531,5
Gulf of Mexico,Diplectrum bivittatum,2009,0.0050150804478379,5
Gulf of Mexico,Diplectrum formosum,2009,0.0698868096898019,5
Gulf of Mexico,Distorsio clathrata,2009,0.000181098995776232,5
Gulf of Mexico,Dromidia antillensis,2009,0.000117937697673233,5
Gulf of Mexico,Echeneis naucrates,2009,0.0108955443004079,5
Gulf of Mexico,Echeneis neucratoides,2009,0.00517569748908667,5
Gulf of Mexico,Echinaster,2009,0.000200079642666591,5
Gulf of Mexico,Echiophis intertinctus,2009,0.000933337729934764,5
Gulf of Mexico,Encope aberrans,2009,0.0125484857877745,5
Gulf of Mexico,Encope michelini,2009,0.00233751008021567,5
Gulf of Mexico,Engyophrys senta,2009,0.00011629360717569,5
Gulf of Mexico,Epinephelus morio,2009,0.041117395473246,5
Gulf of Mexico,Equetus iwamotoi,2009,0.000683584306837221,5
Gulf of Mexico,Equetus lanceolatus,2009,0.0347713342274243,5
Gulf of Mexico,Ethusa microphthalma,2009,3.75320301347733e-06,5
Gulf of Mexico,Etropus crossotus,2009,0.00639343347263699,5
Gulf of Mexico,Etropus cyclosquamus,2009,0.000643760331280992,5
Gulf of Mexico,Etropus rimosus,2009,0.00159848577301943,5
Gulf of Mexico,Etrumeus teres,2009,0.000508381018893123,5
Gulf of Mexico,Eucidaris tribuloides,2009,0.000295714694753602,5
Gulf of Mexico,Eucinostomus gula,2009,0.0403283931079092,5
Gulf of Mexico,Eucinostomus harengulus,2009,0.00369044534003871,5
Gulf of Mexico,Euphrosynoplax clausa,2009,3.22489067205654e-05,5
Gulf of Mexico,Ficus communis,2009,0.00024113490774129,5
Gulf of Mexico,Gastropsetta frontalis,2009,0.000502475231033123,5
Gulf of Mexico,Goniaster tesselatus,2009,0.000518513815956035,5
Gulf of Mexico,Gonodactylus bredini,2009,1.21071064950881e-06,5
Gulf of Mexico,Gymnachirus melas,2009,4.47256692439381e-05,5
Gulf of Mexico,Gymnachirus texae,2009,0.000237735436329588,5
Gulf of Mexico,Gymnothorax nigromarginatus,2009,0.000689591708208724,5
Gulf of Mexico,Gymnothorax saxicola,2009,0.00172526371612483,5
Gulf of Mexico,Haemulon aurolineatum,2009,0.203200185845212,5
Gulf of Mexico,Haemulon plumieri,2009,0.0546351810782596,5
Gulf of Mexico,Halieutichthys aculeatus,2009,0.00414478077841521,5
Gulf of Mexico,Harengula jaguana,2009,0.174526662326498,5
Gulf of Mexico,Hemipteronotus novacula,2009,0.00298149939158973,5
Gulf of Mexico,Hepatus epheliticus,2009,0.000340524203969118,5
Gulf of Mexico,Hippocampus erectus,2009,0.000718698976765415,5
Gulf of Mexico,Holacanthus bermudensis,2009,0.00640057158620452,5
Gulf of Mexico,Holocentrus bullisi,2009,2.34575188342333e-06,5
Gulf of Mexico,Holothuroidea spp.,2009,8.34045114106072e-05,5
Gulf of Mexico,Hoplunnis diomediana,2009,0.000107187039258077,5
Gulf of Mexico,Hoplunnis macrura,2009,0.000706543681351976,5
Gulf of Mexico,Iliacantha subglobosa,2009,9.44381698260529e-06,5
Gulf of Mexico,Isostichopus badionotus,2009,0.00463385529009427,5
Gulf of Mexico,Kathetostoma albigutta,2009,0.00275905012869783,5
Gulf of Mexico,Lachnolaimus maximus,2009,0.0136037403512956,5
Gulf of Mexico,Lagocephalus laevigatus,2009,0.00373485590228965,5
Gulf of Mexico,Lagodon rhomboides,2009,0.439976131887705,5
Gulf of Mexico,Larimus fasciatus,2009,0.117211117449561,5
Gulf of Mexico,Leiolambrus nitidus,2009,4.00388542345724e-05,5
Gulf of Mexico,Leiostomus xanthurus,2009,0.477013793290158,5
Gulf of Mexico,Lepophidium brevibarbe,2009,0.0118258956223253,5
Gulf of Mexico,Lepophidium jeannae,2009,0.014453422168138,5
Gulf of Mexico,Libinia emarginata,2009,0.000507816289600723,5
Gulf of Mexico,Litopenaeus setiferus,2009,0.133997872106503,5
